resultId,raceId,driverId,constructorId,grid_position,position,points,laps,fastestLap,fastestLapRank,fastestLapTime,fastestLapSpeed,statusId
16513,674,356,191,15,5,2.0,14,0,0,0 days 00:00:00,0.0,1
16514,674,345,66,14,6,1.0,14,0,0,0 days 00:00:00,0.0,1
16515,674,304,187,11,7,0.0,14,0,0,0 days 00:00:00,0.0,1
16516,674,361,66,8,8,0.0,14,0,0,0 days 00:00:00,0.0,1
16517,674,364,190,10,9,0.0,14,0,0,0 days 00:00:00,0.0,1
16518,674,365,26,18,10,0.0,14,0,0,0 days 00:00:00,0.0,1
16519,674,262,180,13,11,0.0,13,0,0,0 days 00:00:00,0.0,11
16520,674,379,191,17,12,0.0,13,0,0,0 days 00:00:00,0.0,11
16521,674,360,1,16,13,0.0,13,0,0,0 days 00:00:00,0.0,11
16522,674,370,66,20,14,0.0,13,0,0,0 days 00:00:00,0.0,11
16523,674,278,6,2,15,0.0,11,0,0,0 days 00:00:00,0.0,3
16524,674,306,82,12,16,0.0,8,0,0,0 days 00:00:00,0.0,3
16525,674,346,180,9,17,0.0,6,0,0,0 days 00:00:00,0.0,80
16526,674,376,195,19,18,0.0,6,0,0,0 days 00:00:00,0.0,95
16527,674,341,11,7,19,0.0,3,0,0,0 days 00:00:00,0.0,80
16528,674,350,195,5,20,0.0,0,0,0,0 days 00:00:00,0.0,3
16529,675,304,187,7,1,9.0,68,0,0,0 days 00:00:00,0.0,1
16530,675,359,196,13,2,6.0,68,0,0,0 days 00:00:00,0.0,1
16531,675,235,6,4,3,4.0,68,0,0,0 days 00:00:00,0.0,1
16532,675,361,66,17,4,3.0,67,0,0,0 days 00:00:00,0.0,11
16533,675,306,82,18,5,2.0,66,0,0,0 days 00:00:00,0.0,12
16534,675,347,194,19,6,1.0,64,0,0,0 days 00:00:00,0.0,14
16535,675,346,180,9,7,0.0,58,0,0,0 days 00:00:00,0.0,22
16536,675,356,191,16,8,0.0,56,0,0,0 days 00:00:00,0.0,51
16537,675,328,196,6,9,0.0,42,0,0,0 days 00:00:00,0.0,5
16538,675,322,11,14,10,0.0,42,0,0,0 days 00:00:00,0.0,5
16539,675,262,180,11,11,0.0,38,0,0,0 days 00:00:00,0.0,7
16540,675,360,187,2,12,0.0,34,0,0,0 days 00:00:00,0.0,44
16541,675,358,191,10,13,0.0,33,0,0,0 days 00:00:00,0.0,5
16542,675,345,66,15,14,0.0,22,0,0,0 days 00:00:00,0.0,5
16543,675,364,190,12,15,0.0,19,0,0,0 days 00:00:00,0.0,5
16544,675,289,180,5,16,0.0,10,0,0,0 days 00:00:00,0.0,36
16545,675,341,11,1,17,0.0,8,0,0,0 days 00:00:00,0.0,3
16546,675,278,6,3,18,0.0,8,0,0,0 days 00:00:00,0.0,3
16547,675,321,6,8,19,0.0,4,0,0,0 days 00:00:00,0.0,69
16548,675,350,195,20,20,0.0,2,0,0,0 days 00:00:00,0.0,3
16549,675,380,66,0,21,0.0,0,0,0,0 days 00:00:00,0.0,81
16550,675,351,191,0,22,0.0,0,0,0,0 days 00:00:00,0.0,81
16551,676,304,187,6,1,9.0,90,0,0,0 days 00:00:00,0.0,1
16552,676,360,187,8,2,6.0,89,0,0,0 days 00:00:00,0.0,11
16553,676,345,66,12,3,4.0,88,0,0,0 days 00:00:00,0.0,12
16554,676,289,180,5,4,3.0,86,0,0,0 days 00:00:00,0.0,14
16555,676,350,195,16,5,2.0,86,0,0,0 days 00:00:00,0.0,14
16556,676,328,196,11,6,1.0,83,0,0,0 days 00:00:00,0.0,17
16557,676,306,82,15,7,0.0,77,0,0,0 days 00:00:00,0.0,6
16558,676,278,6,2,8,0.0,72,0,0,0 days 00:00:00,0.0,7
16559,676,359,196,13,9,0.0,71,0,0,0 days 00:00:00,0.0,3
16560,676,376,195,18,10,0.0,56,0,0,0 days 00:00:00,0.0,62
16561,676,280,82,19,11,0.0,54,0,0,0 days 00:00:00,0.0,51
16562,676,358,191,1,12,0.0,39,0,0,0 days 00:00:00,0.0,5
16563,676,262,180,19,13,0.0,32,0,0,0 days 00:00:00,0.0,86
16564,676,356,191,10,14,0.0,31,0,0,0 days 00:00:00,0.0,22
16565,676,346,180,3,15,0.0,29,0,0,0 days 00:00:00,0.0,44
16566,676,364,187,4,16,0.0,29,0,0,0 days 00:00:00,0.0,21
16567,676,361,66,14,17,0.0,22,0,0,0 days 00:00:00,0.0,6
16568,676,343,180,20,18,0.0,18,0,0,0 days 00:00:00,0.0,86
16569,676,341,11,7,19,0.0,10,0,0,0 days 00:00:00,0.0,6
16570,676,347,194,17,20,0.0,0,0,0,0 days 00:00:00,0.0,69
16571,676,235,6,0,21,0.0,0,0,0,0 days 00:00:00,0.0,3
16572,677,328,196,2,1,9.0,108,0,0,0 days 00:00:00,0.0,1
16573,677,289,180,3,2,6.0,108,0,0,0 days 00:00:00,0.0,1
16574,677,341,11,9,3,4.0,107,0,0,0 days 00:00:00,0.0,11
16575,677,364,187,7,4,3.0,107,0,0,0 days 00:00:00,0.0,11
16576,677,346,180,12,5,2.0,105,0,0,0 days 00:00:00,0.0,13
16577,677,360,187,10,6,1.0,103,0,0,0 days 00:00:00,0.0,15
16578,677,361,66,14,7,0.0,93,0,0,0 days 00:00:00,0.0,60
16579,677,304,1,5,8,0.0,92,0,0,0 days 00:00:00,0.0,3
16580,677,376,195,20,9,0.0,88,0,0,0 days 00:00:00,0.0,62
16581,677,356,191,8,10,0.0,77,0,0,0 days 00:00:00,0.0,5
16582,677,358,191,6,11,0.0,73,0,0,0 days 00:00:00,0.0,5
16583,677,350,195,17,12,0.0,71,0,0,0 days 00:00:00,0.0,5
16584,677,345,66,11,13,0.0,66,0,0,0 days 00:00:00,0.0,22
16585,677,347,194,18,14,0.0,62,0,0,0 days 00:00:00,0.0,62
16586,677,278,6,4,15,0.0,59,0,0,0 days 00:00:00,0.0,103
16587,677,306,82,13,16,0.0,44,0,0,0 days 00:00:00,0.0,7
16588,677,381,66,19,17,0.0,35,0,0,0 days 00:00:00,0.0,5
16589,677,207,180,1,18,0.0,32,0,0,0 days 00:00:00,0.0,8
16590,677,321,6,15,19,0.0,14,0,0,0 days 00:00:00,0.0,5
16591,677,262,180,0,20,0.0,0,0,0,0 days 00:00:00,0.0,54
16592,678,289,180,3,1,9.0,65,0,0,0 days 00:00:00,0.0,1
16593,678,360,187,9,2,6.0,65,0,0,0 days 00:00:00,0.0,1
16594,678,262,180,14,3,4.0,65,0,0,0 days 00:00:00,0.0,1
16595,678,345,66,12,4,3.0,65,0,0,0 days 00:00:00,0.0,1
16596,678,347,11,18,5,2.0,64,0,0,0 days 00:00:00,0.0,11
16597,678,346,180,1,6,1.0,64,0,0,0 days 00:00:00,0.0,11
16598,678,328,196,7,7,0.0,64,0,0,0 days 00:00:00,0.0,11
16599,678,350,195,17,8,0.0,63,0,0,0 days 00:00:00,0.0,12
16600,678,280,82,20,9,0.0,62,0,0,0 days 00:00:00,0.0,13
16601,678,356,191,8,10,0.0,59,0,0,0 days 00:00:00,0.0,51
16602,678,359,196,16,11,0.0,57,0,0,0 days 00:00:00,0.0,80
16603,678,364,187,5,12,0.0,28,0,0,0 days 00:00:00,0.0,22
16604,678,361,66,19,13,0.0,25,0,0,0 days 00:00:00,0.0,5
16605,678,376,195,21,14,0.0,21,0,0,0 days 00:00:00,0.0,5
16606,678,341,11,6,15,0.0,17,0,0,0 days 00:00:00,0.0,25
16607,678,278,6,2,16,0.0,16,0,0,0 days 00:00:00,0.0,7
16608,678,382,180,11,17,0.0,14,0,0,0 days 00:00:00,0.0,41
16609,678,304,187,4,18,0.0,10,0,0,0 days 00:00:00,0.0,22
16610,678,306,82,13,19,0.0,10,0,0,0 days 00:00:00,0.0,22
16611,678,235,6,15,20,0.0,3,0,0,0 days 00:00:00,0.0,80
16612,678,358,191,10,21,0.0,2,0,0,0 days 00:00:00,0.0,80
16613,679,345,167,4,1,9.0,80,0,0,0 days 00:00:00,0.0,1
16614,679,340,170,5,2,6.0,80,0,0,0 days 00:00:00,0.0,1
16615,679,341,11,6,3,4.0,79,0,0,0 days 00:00:00,0.0,11
16616,679,304,191,2,4,3.0,78,0,0,0 days 00:00:00,0.0,12
16617,679,383,183,10,5,2.0,78,0,0,0 days 00:00:00,0.0,12
16618,679,356,191,1,6,1.0,76,0,0,0 days 00:00:00,0.0,14
16619,679,293,183,8,7,0.0,63,0,0,0 days 00:00:00,0.0,62
16620,679,384,183,17,8,0.0,60,0,0,0 days 00:00:00,0.0,62
16621,679,368,184,14,9,0.0,56,0,0,0 days 00:00:00,0.0,3
16622,679,361,176,18,10,0.0,51,0,0,0 days 00:00:00,0.0,69
16623,679,364,189,11,11,0.0,44,0,0,0 days 00:00:00,0.0,22
16624,679,346,167,16,12,0.0,41,0,0,0 days 00:00:00,0.0,5
16625,679,358,167,7,13,0.0,38,0,0,0 days 00:00:00,0.0,5
16626,679,374,66,13,14,0.0,31,0,0,0 days 00:00:00,0.0,44
16627,679,347,167,12,15,0.0,30,0,0,0 days 00:00:00,0.0,5
16628,679,373,176,3,16,0.0,22,0,0,0 days 00:00:00,0.0,5
16629,679,289,176,15,17,0.0,6,0,0,0 days 00:00:00,0.0,3
16630,679,328,66,9,18,0.0,2,0,0,0 days 00:00:00,0.0,5
16631,680,304,191,4,1,9.0,100,0,0,0 days 00:00:00,0.0,1
16632,680,289,176,8,2,6.0,99,0,0,0 days 00:00:00,0.0,11
16633,680,278,6,14,3,4.0,98,0,0,0 days 00:00:00,0.0,12
16634,680,360,194,10,4,3.0,98,0,0,0 days 00:00:00,0.0,13
16635,680,345,167,16,5,2.0,96,0,0,0 days 00:00:00,0.0,14
16636,680,374,66,12,6,1.0,96,0,0,0 days 00:00:00,0.0,14
16637,680,385,6,2,7,0.0,81,0,0,0 days 00:00:00,0.0,3
16638,680,361,66,13,8,0.0,64,0,0,0 days 00:00:00,0.0,20
16639,680,373,172,5,9,0.0,42,0,0,0 days 00:00:00,0.0,22
16640,680,341,11,3,10,0.0,32,0,0,0 days 00:00:00,0.0,5
16641,680,346,167,9,11,0.0,31,0,0,0 days 00:00:00,0.0,51
16642,680,328,66,6,12,0.0,14,0,0,0 days 00:00:00,0.0,24
16643,680,358,167,15,13,0.0,14,0,0,0 days 00:00:00,0.0,6
16644,680,364,190,7,14,0.0,4,0,0,0 days 00:00:00,0.0,48
16645,680,359,82,11,15,0.0,4,0,0,0 days 00:00:00,0.0,98
16646,680,356,191,1,16,0.0,0,0,0,0 days 00:00:00,0.0,5
16647,680,383,183,0,17,0.0,0,0,0,0 days 00:00:00,0.0,81
16648,680,306,82,0,18,0.0,0,0,0,0 days 00:00:00,0.0,81
16649,680,386,189,0,19,0.0,0,0,0,0 days 00:00:00,0.0,81
16650,681,373,180,8,1,9.0,90,0,0,0 days 00:00:00,0.0,1
16651,681,356,191,3,2,6.0,90,0,0,0 days 00:00:00,0.0,1
16652,681,304,191,7,3,4.0,90,0,0,0 days 00:00:00,0.0,1
16653,681,278,6,9,4,3.0,90,0,0,0 days 00:00:00,0.0,1
16654,681,387,6,10,5,2.0,89,0,0,0 days 00:00:00,0.0,11
16655,681,375,6,15,6,1.0,89,0,0,0 days 00:00:00,0.0,11
16656,681,388,176,13,7,0.0,88,0,0,0 days 00:00:00,0.0,12
16657,681,374,66,12,8,0.0,87,0,0,0 days 00:00:00,0.0,13
16658,681,383,183,17,9,0.0,86,0,0,0 days 00:00:00,0.0,14
16659,681,346,167,16,10,0.0,83,0,0,0 days 00:00:00,0.0,17
16660,681,341,11,6,11,0.0,73,0,0,0 days 00:00:00,0.0,37
16661,681,328,66,11,12,0.0,51,0,0,0 days 00:00:00,0.0,23
16662,681,358,167,4,13,0.0,41,0,0,0 days 00:00:00,0.0,22
16663,681,345,167,5,14,0.0,39,0,0,0 days 00:00:00,0.0,6
16664,681,289,180,1,15,0.0,11,0,0,0 days 00:00:00,0.0,5
16665,681,364,190,2,16,0.0,8,0,0,0 days 00:00:00,0.0,98
16666,681,360,194,14,17,0.0,1,0,0,0 days 00:00:00,0.0,3
16667,682,364,190,2,1,9.0,28,0,0,0 days 00:00:00,0.0,1
16668,682,328,66,6,2,6.0,28,0,0,0 days 00:00:00,0.0,1
16669,682,278,6,5,3,4.0,28,0,0,0 days 00:00:00,0.0,1
16670,682,358,167,4,4,3.0,28,0,0,0 days 00:00:00,0.0,1
16671,682,374,66,11,5,2.0,27,0,0,0 days 00:00:00,0.0,11
16672,682,373,180,1,6,1.0,27,0,0,0 days 00:00:00,0.0,11
16673,682,346,167,16,7,0.0,27,0,0,0 days 00:00:00,0.0,11
16674,682,383,183,17,8,0.0,26,0,0,0 days 00:00:00,0.0,12
16675,682,345,167,13,9,0.0,25,0,0,0 days 00:00:00,0.0,5
16676,682,389,167,18,10,0.0,25,0,0,0 days 00:00:00,0.0,13
16677,682,375,6,9,11,0.0,24,0,0,0 days 00:00:00,0.0,62
16678,682,356,191,7,12,0.0,15,0,0,0 days 00:00:00,0.0,5
16679,682,304,191,14,13,0.0,14,0,0,0 days 00:00:00,0.0,5
16680,682,347,167,12,14,0.0,10,0,0,0 days 00:00:00,0.0,5
16681,682,289,180,3,15,0.0,3,0,0,0 days 00:00:00,0.0,8
16682,682,341,11,10,16,0.0,1,0,0,0 days 00:00:00,0.0,5
16683,682,388,66,15,17,0.0,1,0,0,0 days 00:00:00,0.0,5
16684,682,387,6,8,18,0.0,0,0,0,0 days 00:00:00,0.0,3
16685,683,356,191,2,1,9.0,80,0,0,0 days 00:00:00,0.0,1
16686,683,304,191,6,2,6.0,80,0,0,0 days 00:00:00,0.0,1
16687,683,328,66,10,3,4.0,79,0,0,0 days 00:00:00,0.0,11
16688,683,346,167,11,4,3.0,77,0,0,0 days 00:00:00,0.0,13
16689,683,388,66,9,5,2.0,76,0,0,0 days 00:00:00,0.0,5
16690,683,345,167,13,6,1.0,76,0,0,0 days 00:00:00,0.0,14
16691,683,389,167,15,7,0.0,68,0,0,0 days 00:00:00,0.0,62
16692,683,278,6,7,8,0.0,47,0,0,0 days 00:00:00,0.0,37
16693,683,364,190,3,9,0.0,40,0,0,0 days 00:00:00,0.0,95
16694,683,358,167,8,10,0.0,33,0,0,0 days 00:00:00,0.0,5
16695,683,360,190,5,11,0.0,26,0,0,0 days 00:00:00,0.0,80
16696,683,373,180,4,12,0.0,23,0,0,0 days 00:00:00,0.0,24
16697,683,383,183,14,13,0.0,16,0,0,0 days 00:00:00,0.0,80
16698,683,289,180,1,14,0.0,13,0,0,0 days 00:00:00,0.0,24
16699,683,374,66,12,15,0.0,9,0,0,0 days 00:00:00,0.0,86
16700,684,373,180,1,1,9.0,80,0,0,0 days 00:00:00,0.0,1
16701,684,304,191,4,2,6.0,80,0,0,0 days 00:00:00,0.0,1
16702,684,278,6,6,3,4.0,80,0,0,0 days 00:00:00,0.0,1
16703,684,356,191,3,4,3.0,80,0,0,0 days 00:00:00,0.0,1
16704,684,345,167,9,5,2.0,79,0,0,0 days 00:00:00,0.0,11
16705,684,341,11,7,6,1.0,78,0,0,0 days 00:00:00,0.0,12
16706,684,388,66,13,7,0.0,77,0,0,0 days 00:00:00,0.0,13
16707,684,322,66,14,8,0.0,77,0,0,0 days 00:00:00,0.0,13
16708,684,390,167,15,9,0.0,76,0,0,0 days 00:00:00,0.0,14
16709,684,389,191,21,10,0.0,76,0,0,0 days 00:00:00,0.0,14
16710,684,383,183,17,11,0.0,67,0,0,0 days 00:00:00,0.0,5
16711,684,289,180,2,12,0.0,64,0,0,0 days 00:00:00,0.0,5
16712,684,374,66,11,13,0.0,44,0,0,0 days 00:00:00,0.0,80
16713,684,364,190,5,14,0.0,34,0,0,0 days 00:00:00,0.0,8
16714,684,351,193,20,15,0.0,29,0,0,0 days 00:00:00,0.0,51
16715,684,358,167,8,16,0.0,26,0,0,0 days 00:00:00,0.0,5
16716,684,328,66,12,17,0.0,20,0,0,0 days 00:00:00,0.0,7
16717,684,360,190,10,18,0.0,14,0,0,0 days 00:00:00,0.0,5
16718,684,346,167,18,19,0.0,10,0,0,0 days 00:00:00,0.0,5
16719,684,347,167,9,20,0.0,0,0,0,0 days 00:00:00,0.0,5
16720,684,361,66,0,21,0.0,0,0,0,0 days 00:00:00,0.0,54
16721,685,304,191,2,1,9.0,15,0,0,0 days 00:00:00,0.0,1
16722,685,356,191,7,2,6.0,15,0,0,0 days 00:00:00,0.0,1
16723,685,278,6,8,3,4.0,15,0,0,0 days 00:00:00,0.0,1
16724,685,341,11,6,4,3.0,15,0,0,0 days 00:00:00,0.0,1
16725,685,262,180,19,5,0.0,15,0,0,0 days 00:00:00,0.0,1
16726,685,347,167,16,6,2.0,15,0,0,0 days 00:00:00,0.0,1
16727,685,390,182,20,7,0.0,15,0,0,0 days 00:00:00,0.0,1
16728,685,389,191,17,8,1.0,14,0,0,0 days 00:00:00,0.0,11
16729,685,388,66,15,9,0.0,13,0,0,0 days 00:00:00,0.0,12
16730,685,322,26,22,10,0.0,13,0,0,0 days 00:00:00,0.0,12
16731,685,345,167,10,11,0.0,13,0,0,0 days 00:00:00,0.0,12
16732,685,364,190,4,12,0.0,12,0,0,0 days 00:00:00,0.0,86
16733,685,235,82,18,13,0.0,12,0,0,0 days 00:00:00,0.0,22
16734,685,391,90,25,14,0.0,12,0,0,0 days 00:00:00,0.0,13
16735,685,346,167,12,15,0.0,12,0,0,0 days 00:00:00,0.0,48
16736,685,289,180,13,16,0.0,8,0,0,0 days 00:00:00,0.0,22
16737,685,365,26,14,17,0.0,6,0,0,0 days 00:00:00,0.0,22
16738,685,328,66,3,18,0.0,5,0,0,0 days 00:00:00,0.0,24
16739,685,373,180,1,19,0.0,4,0,0,0 days 00:00:00,0.0,22
16740,685,358,167,9,20,0.0,4,0,0,0 days 00:00:00,0.0,21
16741,685,379,90,23,21,0.0,4,0,0,0 days 00:00:00,0.0,21
16742,685,360,190,5,22,0.0,3,0,0,0 days 00:00:00,0.0,44
16743,685,374,66,11,23,0.0,3,0,0,0 days 00:00:00,0.0,24
16744,685,377,82,21,24,0.0,2,0,0,0 days 00:00:00,0.0,5
16745,686,356,191,7,1,9.0,90,0,0,0 days 00:00:00,0.0,1
16746,686,304,191,3,2,6.0,90,0,0,0 days 00:00:00,0.0,1
16747,686,364,190,5,3,4.0,89,0,0,0 days 00:00:00,0.0,11
16748,686,289,180,2,4,3.0,88,0,0,0 days 00:00:00,0.0,12
16749,686,374,66,10,5,2.0,87,0,0,0 days 00:00:00,0.0,13
16750,686,278,6,4,6,1.0,87,0,0,0 days 00:00:00,0.0,13
16751,686,360,194,6,7,0.0,86,0,0,0 days 00:00:00,0.0,14
16752,686,347,167,14,8,0.0,85,0,0,0 days 00:00:00,0.0,15
16753,686,322,66,12,9,0.0,85,0,0,0 days 00:00:00,0.0,15
16754,686,370,167,13,10,0.0,84,0,0,0 days 00:00:00,0.0,16
16755,686,392,176,17,11,0.0,81,0,0,0 days 00:00:00,0.0,19
16756,686,373,180,1,12,0.0,69,0,0,0 days 00:00:00,0.0,80
16757,686,326,180,16,13,0.0,69,0,0,0 days 00:00:00,0.0,2
16758,686,328,66,9,14,0.0,65,0,0,0 days 00:00:00,0.0,37
16759,686,371,189,15,15,0.0,47,0,0,0 days 00:00:00,0.0,62
16760,686,388,66,11,16,0.0,18,0,0,0 days 00:00:00,0.0,20
16761,686,358,167,8,17,0.0,4,0,0,0 days 00:00:00,0.0,80
16762,686,393,170,0,18,0.0,0,0,0,0 days 00:00:00,0.0,81
16763,687,341,11,9,1,9.0,68,0,0,0 days 00:00:00,0.0,1
16764,687,356,191,2,2,6.0,68,0,0,0 days 00:00:00,0.0,1
16765,687,373,180,1,3,4.0,68,0,0,0 days 00:00:00,0.0,1
16766,687,358,167,11,4,3.0,68,0,0,0 days 00:00:00,0.0,1
16767,687,374,66,12,5,2.0,67,0,0,0 days 00:00:00,0.0,11
16768,687,235,167,15,6,1.0,66,0,0,0 days 00:00:00,0.0,12
16769,687,278,6,4,7,0.0,64,0,0,0 days 00:00:00,0.0,14
16770,687,289,180,8,8,0.0,58,0,0,0 days 00:00:00,0.0,5
16771,687,346,167,13,9,0.0,50,0,0,0 days 00:00:00,0.0,3
16772,687,394,180,17,10,0.0,50,0,0,0 days 00:00:00,0.0,5
16773,687,360,194,3,11,0.0,46,0,0,0 days 00:00:00,0.0,5
16774,687,347,167,14,12,0.0,46,0,0,0 days 00:00:00,0.0,25
16775,687,328,66,7,13,0.0,45,0,0,0 days 00:00:00,0.0,5
16776,687,304,191,6,14,0.0,30,0,0,0 days 00:00:00,0.0,25
16777,687,389,191,18,15,0.0,26,0,0,0 days 00:00:00,0.0,5
16778,687,388,66,16,16,0.0,16,0,0,0 days 00:00:00,0.0,98
16779,687,375,190,10,17,0.0,5,0,0,0 days 00:00:00,0.0,5
16780,687,364,190,5,18,0.0,4,0,0,0 days 00:00:00,0.0,5
16781,688,373,180,2,1,9.0,108,0,0,0 days 00:00:00,0.0,1
16782,688,289,180,1,2,6.0,108,0,0,0 days 00:00:00,0.0,1
16783,688,304,191,6,3,4.0,107,0,0,0 days 00:00:00,0.0,11
16784,688,346,167,12,4,3.0,106,0,0,0 days 00:00:00,0.0,12
16785,688,356,191,5,5,2.0,104,0,0,0 days 00:00:00,0.0,14
16786,688,347,167,15,6,1.0,101,0,0,0 days 00:00:00,0.0,17
16787,688,306,187,18,7,0.0,101,0,0,0 days 00:00:00,0.0,17
16788,688,341,11,11,8,0.0,96,0,0,0 days 00:00:00,0.0,91
16789,688,278,6,4,9,0.0,95,0,0,0 days 00:00:00,0.0,5
16790,688,328,66,10,10,0.0,72,0,0,0 days 00:00:00,0.0,98
16791,688,235,167,16,11,0.0,45,0,0,0 days 00:00:00,0.0,25
16792,688,389,191,17,12,0.0,43,0,0,0 days 00:00:00,0.0,5
16793,688,388,66,14,13,0.0,41,0,0,0 days 00:00:00,0.0,5
16794,688,374,66,13,14,0.0,35,0,0,0 days 00:00:00,0.0,5
16795,688,358,167,8,15,0.0,33,0,0,0 days 00:00:00,0.0,5
16796,688,364,190,3,16,0.0,24,0,0,0 days 00:00:00,0.0,22
16797,688,360,194,9,17,0.0,16,0,0,0 days 00:00:00,0.0,47
16798,688,382,180,7,18,0.0,7,0,0,0 days 00:00:00,0.0,80
16799,689,373,180,1,1,9.0,65,0,0,0 days 00:00:00,0.0,1
16800,689,356,191,5,2,6.0,65,0,0,0 days 00:00:00,0.0,1
16801,689,304,191,6,3,4.0,64,0,0,0 days 00:00:00,0.0,11
16802,689,341,11,7,4,3.0,64,0,0,0 days 00:00:00,0.0,11
16803,689,374,66,11,5,2.0,63,0,0,0 days 00:00:00,0.0,12
16804,689,345,167,13,6,1.0,63,0,0,0 days 00:00:00,0.0,12
16805,689,306,187,14,7,0.0,63,0,0,0 days 00:00:00,0.0,12
16806,689,395,6,16,8,0.0,63,0,0,0 days 00:00:00,0.0,12
16807,689,278,6,2,9,0.0,62,0,0,0 days 00:00:00,0.0,60
16808,689,347,167,17,10,0.0,61,0,0,0 days 00:00:00,0.0,14
16809,689,389,191,19,11,0.0,41,0,0,0 days 00:00:00,0.0,14
16810,689,346,167,10,12,0.0,59,0,0,0 days 00:00:00,0.0,25
16811,689,360,194,8,13,0.0,45,0,0,0 days 00:00:00,0.0,51
16812,689,388,66,15,14,0.0,33,0,0,0 days 00:00:00,0.0,44
16813,689,328,66,12,15,0.0,24,0,0,0 days 00:00:00,0.0,5
16814,689,289,180,4,16,0.0,18,0,0,0 days 00:00:00,0.0,86
16815,689,382,176,9,17,0.0,12,0,0,0 days 00:00:00,0.0,22
16816,689,364,189,3,18,0.0,4,0,0,0 days 00:00:00,0.0,21
16817,689,392,176,10,19,0.0,0,0,0,0 days 00:00:00,0.0,69
16818,690,328,66,3,1,9.0,100,0,0,0 days 00:00:00,0.0,1
16819,690,385,6,5,2,6.0,100,0,0,0 days 00:00:00,0.0,1
16820,690,289,66,4,3,4.0,99,0,0,0 days 00:00:00,0.0,11
16821,690,396,66,16,4,3.0,95,0,0,0 days 00:00:00,0.0,15
16822,690,386,167,9,5,0.0,80,0,0,0 days 00:00:00,0.0,7
16823,690,389,167,15,6,0.0,75,0,0,0 days 00:00:00,0.0,62
16824,690,347,167,16,7,0.0,73,0,0,0 days 00:00:00,0.0,62
16825,690,373,172,1,8,0.0,60,0,0,0 days 00:00:00,0.0,22
16826,690,358,167,7,9,0.0,56,0,0,0 days 00:00:00,0.0,5
16827,690,346,181,13,10,0.0,35,0,0,0 days 00:00:00,0.0,8
16828,690,374,176,12,11,0.0,34,0,0,0 days 00:00:00,0.0,22
16829,690,356,191,11,12,0.0,17,0,0,0 days 00:00:00,0.0,6
16830,690,341,6,2,13,0.0,16,0,0,0 days 00:00:00,0.0,7
16831,690,304,183,6,14,0.0,15,0,0,0 days 00:00:00,0.0,7
16832,690,360,187,10,15,0.0,9,0,0,0 days 00:00:00,0.0,44
16833,690,383,183,8,16,0.0,3,0,0,0 days 00:00:00,0.0,5
16834,691,341,6,1,1,9.0,28,0,0,0 days 00:00:00,0.0,1
16835,691,358,167,2,2,6.0,28,0,0,0 days 00:00:00,0.0,1
16836,691,385,6,5,3,4.0,27,0,0,0 days 00:00:00,0.0,11
16837,691,356,191,4,4,3.0,26,0,0,0 days 00:00:00,0.0,12
16838,691,386,167,8,5,2.0,25,0,0,0 days 00:00:00,0.0,13
16839,691,389,167,12,6,0.0,24,0,0,0 days 00:00:00,0.0,62
16840,691,364,189,15,7,0.0,23,0,0,0 days 00:00:00,0.0,62
16841,691,328,66,3,8,0.0,0,0,0,0 days 00:00:00,0.0,3
16842,691,347,167,6,9,0.0,0,0,0,0 days 00:00:00,0.0,3
16843,691,374,176,7,10,0.0,0,0,0,0 days 00:00:00,0.0,3
16844,691,289,66,9,11,0.0,0,0,0,0 days 00:00:00,0.0,3
16845,691,373,172,10,12,0.0,0,0,0,0 days 00:00:00,0.0,5
16846,691,396,66,11,13,0.0,0,0,0,0 days 00:00:00,0.0,3
16847,691,304,183,13,14,0.0,0,0,0,0 days 00:00:00,0.0,3
16848,691,346,167,14,15,0.0,0,0,0,0 days 00:00:00,0.0,3
16849,691,360,188,0,16,0.0,0,0,0,0 days 00:00:00,0.0,54
16850,691,397,176,0,17,0.0,0,0,0,0 days 00:00:00,0.0,5
16851,691,398,66,0,18,0.0,0,0,0,0 days 00:00:00,0.0,54
16852,692,356,191,4,1,9.0,48,0,0,0 days 00:00:00,0.0,1
16853,692,387,6,3,2,6.0,48,0,0,0 days 00:00:00,0.0,1
16854,692,304,191,9,3,4.0,46,0,0,0 days 00:00:00,0.0,12
16855,692,358,167,5,4,3.0,46,0,0,0 days 00:00:00,0.0,12
16856,692,364,189,14,5,2.0,45,0,0,0 days 00:00:00,0.0,13
16857,692,399,181,15,6,1.0,45,0,0,0 days 00:00:00,0.0,13
16858,692,383,183,12,7,0.0,44,0,0,0 days 00:00:00,0.0,14
16859,692,278,167,7,8,0.0,44,0,0,0 days 00:00:00,0.0,14
16860,692,389,167,11,9,0.0,42,0,0,0 days 00:00:00,0.0,62
16861,692,345,172,13,10,0.0,40,0,0,0 days 00:00:00,0.0,44
16862,692,385,6,1,11,0.0,37,0,0,0 days 00:00:00,0.0,62
16863,692,347,183,17,12,0.0,32,0,0,0 days 00:00:00,0.0,62
16864,692,289,66,8,13,0.0,13,0,0,0 days 00:00:00,0.0,5
16865,692,346,167,6,14,0.0,10,0,0,0 days 00:00:00,0.0,69
16866,692,374,176,10,15,0.0,8,0,0,0 days 00:00:00,0.0,8
16867,692,341,167,2,16,0.0,5,0,0,0 days 00:00:00,0.0,69
16868,692,397,176,16,17,0.0,3,0,0,0 days 00:00:00,0.0,6
16869,693,356,191,1,1,9.0,80,0,0,0 days 00:00:00,0.0,1
